sample	sequence_name	vdj	cdr3	subset	variable	value	subset_count
1	h9C12-Q97A_HC	0	0	run1	h9C12-Q97A	1	1
1	h9C12-Q97A_HC	19.82758620689655	0	run1 run3	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	32.758620689655174	0	run1 run2 run3	h9C12-Q97A	1	3
1	h9C12-Q97A_HC	32.758620689655174	0	run2 run3	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	25	0	run1 run2 run4	h9C12-Q97A	1	3
1	h9C12-Q97A_HC	6.0344827586206895	0	run1 run4	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	25	0	run2 run4	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	6.0344827586206895	0	run4	h9C12-Q97A	1	1
1	h9C12-Q97A_HC	25.862068965517242	0	run1 run3 run4	h9C12-Q97A	1	3
1	h9C12-Q97A_HC	37.06896551724138	0	run2 run3 run4	h9C12-Q97A	1	3
1	h9C12-Q97A_HC	20.689655172413794	0	run1 run2	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	25.862068965517242	0	run3 run4	h9C12-Q97A	1	2
1	h9C12-Q97A_HC	37.06896551724138	0	run1 run2 run3 run4	h9C12-Q97A	1	4
1	h9C12-Q97A_HC	20.689655172413794	0	run2	h9C12-Q97A	1	1
1	h9C12-Q97A_HC	19.82758620689655	0	run3	h9C12-Q97A	1	1
10	h9C12-WT_HC	95.72649572649573	100	run1 run2 run3 run4	h9C12-WT	10	4
10	h9C12-WT_HC	68.37606837606837	69.23076923076923	run1 run3	h9C12-WT	10	2
10	h9C12-WT_HC	68.37606837606837	69.23076923076923	run3	h9C12-WT	10	1
10	h9C12-WT_HC	95.72649572649573	100	run1 run2 run4	h9C12-WT	10	3
10	h9C12-WT_HC	33.33333333333333	76.92307692307693	run1 run4	h9C12-WT	10	2
10	h9C12-WT_HC	95.72649572649573	100	run1 run2	h9C12-WT	10	2
10	h9C12-WT_HC	33.33333333333333	76.92307692307693	run4	h9C12-WT	10	1
10	h9C12-WT_HC	95.72649572649573	100	run1 run2 run3	h9C12-WT	10	3
10	h9C12-WT_HC	0	0	run1	h9C12-WT	10	1
10	h9C12-WT_HC	95.72649572649573	100	run2 run3 run4	h9C12-WT	10	3
10	h9C12-WT_HC	95.72649572649573	100	run2 run3	h9C12-WT	10	2
10	h9C12-WT_HC	95.72649572649573	100	run2	h9C12-WT	10	1
10	h9C12-WT_HC	69.23076923076923	76.92307692307693	run3 run4	h9C12-WT	10	2
10	h9C12-WT_HC	95.72649572649573	100	run2 run4	h9C12-WT	10	2
10	h9C12-WT_HC	69.23076923076923	76.92307692307693	run1 run3 run4	h9C12-WT	10	3
11	Brimab_HC	96.52173913043478	80	run1 run2	Brimab	10	2
11	Brimab_HC	96.52173913043478	80	run1 run3	Brimab	10	2
11	Brimab_HC	96.52173913043478	80	run2	Brimab	10	1
11	Brimab_HC	96.52173913043478	80	run1	Brimab	10	1
11	Brimab_HC	96.52173913043478	80	run2 run4	Brimab	10	2
11	Brimab_HC	74.78260869565217	0	run3 run4	Brimab	10	2
11	Brimab_HC	96.52173913043478	80	run1 run2 run3 run4	Brimab	10	4
11	Brimab_HC	74.78260869565217	0	run3	Brimab	10	1
11	Brimab_HC	96.52173913043478	80	run1 run4	Brimab	10	2
11	Brimab_HC	96.52173913043478	80	run1 run2 run3	Brimab	10	3
11	Brimab_HC	96.52173913043478	80	run1 run3 run4	Brimab	10	3
11	Brimab_HC	53.91304347826087	0	run4	Brimab	10	1
11	Brimab_HC	96.52173913043478	80	run2 run3 run4	Brimab	10	3
11	Brimab_HC	96.52173913043478	80	run2 run3	Brimab	10	2
11	Brimab_HC	96.52173913043478	80	run1 run2 run4	Brimab	10	3
12	Umab_HC	95.7983193277311	100	run1 run2 run3	Umab	10	3
12	Umab_HC	95.7983193277311	100	run1 run2 run3 run4	Umab	10	4
12	Umab_HC	47.05882352941176	78.57142857142857	run1	Umab	10	1
12	Umab_HC	92.43697478991596	100	run2 run4	Umab	10	2
12	Umab_HC	92.43697478991596	100	run1 run2	Umab	10	2
12	Umab_HC	92.43697478991596	100	run2	Umab	10	1
12	Umab_HC	39.49579831932773	71.42857142857143	run3	Umab	10	1
12	Umab_HC	47.05882352941176	78.57142857142857	run1 run4	Umab	10	2
12	Umab_HC	53.78151260504202	78.57142857142857	run1 run3	Umab	10	2
12	Umab_HC	40.33613445378151	78.57142857142857	run3 run4	Umab	10	2
12	Umab_HC	95.7983193277311	100	run2 run3	Umab	10	2
12	Umab_HC	33.61344537815126	78.57142857142857	run4	Umab	10	1
12	Umab_HC	95.7983193277311	100	run2 run3 run4	Umab	10	3
12	Umab_HC	53.78151260504202	78.57142857142857	run1 run3 run4	Umab	10	3
12	Umab_HC	92.43697478991596	100	run1 run2 run4	Umab	10	3
13	PGT121_HC	67.42424242424242	10.714285714285714	run1 run2 run3 run4	PGT121	10	4
13	PGT121_HC	44.696969696969695	10.714285714285714	run3 run4	PGT121	10	2
13	PGT121_HC	65.9090909090909	10.714285714285714	run2 run4	PGT121	10	2
13	PGT121_HC	61.36363636363637	10.714285714285714	run1 run3 run4	PGT121	10	3
13	PGT121_HC	63.63636363636363	0	run2	PGT121	10	1
13	PGT121_HC	61.36363636363637	10.714285714285714	run1 run4	PGT121	10	2
13	PGT121_HC	43.18181818181818	10.714285714285714	run3	PGT121	10	1
13	PGT121_HC	61.36363636363637	10.714285714285714	run1	PGT121	10	1
13	PGT121_HC	65.9090909090909	10.714285714285714	run2 run3	PGT121	10	2
13	PGT121_HC	67.42424242424242	10.714285714285714	run1 run2	PGT121	10	2
13	PGT121_HC	67.42424242424242	10.714285714285714	run1 run2 run3	PGT121	10	3
13	PGT121_HC	61.36363636363637	10.714285714285714	run1 run3	PGT121	10	2
13	PGT121_HC	65.9090909090909	10.714285714285714	run2 run3 run4	PGT121	10	3
13	PGT121_HC	44.696969696969695	10.714285714285714	run4	PGT121	10	1
13	PGT121_HC	67.42424242424242	10.714285714285714	run1 run2 run4	PGT121	10	3
14	PGDM1400_HC	0	0	run1	PGDM1400	10	1
14	PGDM1400_HC	58.156028368794324	27.77777777777778	run3 run4	PGDM1400	10	2
14	PGDM1400_HC	50.35460992907801	27.77777777777778	run2 run3	PGDM1400	10	2
14	PGDM1400_HC	58.156028368794324	27.77777777777778	run1 run3 run4	PGDM1400	10	3
14	PGDM1400_HC	50.35460992907801	27.77777777777778	run1 run3	PGDM1400	10	2
14	PGDM1400_HC	58.156028368794324	27.77777777777778	run1 run2 run3 run4	PGDM1400	10	4
14	PGDM1400_HC	50.35460992907801	27.77777777777778	run1 run2 run3	PGDM1400	10	3
14	PGDM1400_HC	39.71631205673759	0	run4	PGDM1400	10	1
14	PGDM1400_HC	12.056737588652481	0	run1 run2	PGDM1400	10	2
14	PGDM1400_HC	39.71631205673759	0	run2 run4	PGDM1400	10	2
14	PGDM1400_HC	50.35460992907801	27.77777777777778	run3	PGDM1400	10	1
14	PGDM1400_HC	39.71631205673759	0	run1 run4	PGDM1400	10	2
14	PGDM1400_HC	58.156028368794324	27.77777777777778	run2 run3 run4	PGDM1400	10	3
14	PGDM1400_HC	12.056737588652481	0	run2	PGDM1400	10	1
14	PGDM1400_HC	39.71631205673759	0	run1 run2 run4	PGDM1400	10	3
15	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run3 run4	h9C12-Q97A	10	4
15	h9C12-Q97A_HC	56.896551724137936	76.92307692307693	run3 run4	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run1 run3 run4	h9C12-Q97A	10	3
15	h9C12-Q97A_HC	87.93103448275862	100	run2 run3	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run3	h9C12-Q97A	10	3
15	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run1 run3	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	87.93103448275862	100	run1 run2	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	33.62068965517241	0	run1	h9C12-Q97A	10	1
15	h9C12-Q97A_HC	87.93103448275862	100	run2 run4	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	56.896551724137936	76.92307692307693	run3	h9C12-Q97A	10	1
15	h9C12-Q97A_HC	30.17241379310345	0	run4	h9C12-Q97A	10	1
15	h9C12-Q97A_HC	52.58620689655172	0	run1 run4	h9C12-Q97A	10	2
15	h9C12-Q97A_HC	87.93103448275862	100	run2 run3 run4	h9C12-Q97A	10	3
15	h9C12-Q97A_HC	87.93103448275862	100	run2	h9C12-Q97A	10	1
15	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run4	h9C12-Q97A	10	3
15	h9C12-WT_HC	68.37606837606837	69.23076923076923	run1 run3 run4	h9C12-WT	10	3
15	h9C12-WT_HC	56.41025641025641	69.23076923076923	run3	h9C12-WT	10	1
15	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3	h9C12-WT	10	3
15	h9C12-WT_HC	88.03418803418803	100	run2 run4	h9C12-WT	10	2
15	h9C12-WT_HC	88.03418803418803	100	run2 run3 run4	h9C12-WT	10	3
15	h9C12-WT_HC	56.41025641025641	69.23076923076923	run3 run4	h9C12-WT	10	2
15	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3 run4	h9C12-WT	10	4
15	h9C12-WT_HC	52.13675213675214	0	run1 run4	h9C12-WT	10	2
15	h9C12-WT_HC	88.03418803418803	100	run1 run2 run4	h9C12-WT	10	3
15	h9C12-WT_HC	88.03418803418803	100	run2 run3	h9C12-WT	10	2
15	h9C12-WT_HC	88.03418803418803	100	run1 run2	h9C12-WT	10	2
15	h9C12-WT_HC	33.33333333333333	0	run1	h9C12-WT	10	1
15	h9C12-WT_HC	68.37606837606837	69.23076923076923	run1 run3	h9C12-WT	10	2
15	h9C12-WT_HC	88.03418803418803	100	run2	h9C12-WT	10	1
15	h9C12-WT_HC	29.914529914529915	0	run4	h9C12-WT	10	1
16	Brimab_HC	74.78260869565217	0	run3	Brimab	10	1
16	Brimab_HC	65.21739130434783	0	run4	Brimab	10	1
16	Brimab_HC	84.34782608695653	0	run1 run2	Brimab	10	2
16	Brimab_HC	82.6086956521739	0	run2 run4	Brimab	10	2
16	Brimab_HC	83.47826086956522	0	run1 run3	Brimab	10	2
16	Brimab_HC	82.6086956521739	0	run2 run3 run4	Brimab	10	3
16	Brimab_HC	78.26086956521739	0	run1 run4	Brimab	10	2
16	Brimab_HC	84.34782608695653	0	run1 run2 run4	Brimab	10	3
16	Brimab_HC	77.39130434782608	0	run1	Brimab	10	1
16	Brimab_HC	84.34782608695653	0	run1 run2 run3 run4	Brimab	10	4
16	Brimab_HC	75.65217391304347	0	run2 run3	Brimab	10	2
16	Brimab_HC	83.47826086956522	0	run1 run3 run4	Brimab	10	3
16	Brimab_HC	75.65217391304347	0	run2	Brimab	10	1
16	Brimab_HC	81.73913043478261	0	run3 run4	Brimab	10	2
16	Brimab_HC	84.34782608695653	0	run1 run2 run3	Brimab	10	3
16	h9C12-Q97A_HC	87.93103448275862	100	run2 run4	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	87.93103448275862	100	run2 run3	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run1 run4	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run1 run3	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run3 run4	h9C12-Q97A	10	4
16	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run3 run4	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	87.93103448275862	100	run2 run3 run4	h9C12-Q97A	10	3
16	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run3	h9C12-Q97A	10	1
16	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run1 run3 run4	h9C12-Q97A	10	3
16	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run4	h9C12-Q97A	10	3
16	h9C12-Q97A_HC	56.896551724137936	76.92307692307693	run4	h9C12-Q97A	10	1
16	h9C12-Q97A_HC	87.93103448275862	100	run1 run2	h9C12-Q97A	10	2
16	h9C12-Q97A_HC	22.413793103448278	0	run1	h9C12-Q97A	10	1
16	h9C12-Q97A_HC	87.93103448275862	100	run1 run2 run3	h9C12-Q97A	10	3
16	h9C12-Q97A_HC	87.93103448275862	100	run2	h9C12-Q97A	10	1
16	h9C12-WT_HC	52.13675213675214	0	run1 run4	h9C12-WT	10	2
16	h9C12-WT_HC	88.03418803418803	100	run2 run3 run4	h9C12-WT	10	3
16	h9C12-WT_HC	69.23076923076923	76.92307692307693	run3 run4	h9C12-WT	10	2
16	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3 run4	h9C12-WT	10	4
16	h9C12-WT_HC	88.03418803418803	100	run1 run2 run3	h9C12-WT	10	3
16	h9C12-WT_HC	88.03418803418803	100	run1 run2 run4	h9C12-WT	10	3
16	h9C12-WT_HC	69.23076923076923	76.92307692307693	run3	h9C12-WT	10	1
16	h9C12-WT_HC	88.03418803418803	100	run2 run3	h9C12-WT	10	2
16	h9C12-WT_HC	69.23076923076923	76.92307692307693	run1 run3 run4	h9C12-WT	10	3
16	h9C12-WT_HC	40.17094017094017	0	run4	h9C12-WT	10	1
16	h9C12-WT_HC	88.03418803418803	100	run2 run4	h9C12-WT	10	2
16	h9C12-WT_HC	22.22222222222222	0	run1	h9C12-WT	10	1
16	h9C12-WT_HC	88.03418803418803	100	run1 run2	h9C12-WT	10	2
16	h9C12-WT_HC	88.03418803418803	100	run2	h9C12-WT	10	1
16	h9C12-WT_HC	69.23076923076923	76.92307692307693	run1 run3	h9C12-WT	10	2
16	PGDM1400_HC	54.60992907801418	0	run1 run3	PGDM1400	10	2
16	PGDM1400_HC	12.056737588652481	0	run1 run2	PGDM1400	10	2
16	PGDM1400_HC	36.87943262411347	0	run1 run2 run4	PGDM1400	10	3
16	PGDM1400_HC	12.056737588652481	0	run2	PGDM1400	10	1
16	PGDM1400_HC	0	0	run1	PGDM1400	10	1
16	PGDM1400_HC	54.60992907801418	0	run1 run2 run3	PGDM1400	10	3
16	PGDM1400_HC	54.60992907801418	0	run3	PGDM1400	10	1
16	PGDM1400_HC	54.60992907801418	0	run1 run2 run3 run4	PGDM1400	10	4
16	PGDM1400_HC	54.60992907801418	0	run3 run4	PGDM1400	10	2
16	PGDM1400_HC	36.87943262411347	0	run2 run4	PGDM1400	10	2
16	PGDM1400_HC	54.60992907801418	0	run1 run3 run4	PGDM1400	10	3
16	PGDM1400_HC	29.78723404255319	0	run1 run4	PGDM1400	10	2
16	PGDM1400_HC	54.60992907801418	0	run2 run3	PGDM1400	10	2
16	PGDM1400_HC	54.60992907801418	0	run2 run3 run4	PGDM1400	10	3
16	PGDM1400_HC	29.78723404255319	0	run4	PGDM1400	10	1
16	PGT121_HC	40.909090909090914	0	run4	PGT121	10	1
16	PGT121_HC	58.333333333333336	10.714285714285714	run1	PGT121	10	1
16	PGT121_HC	54.54545454545454	0	run3 run4	PGT121	10	2
16	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run4	PGT121	10	3
16	PGT121_HC	69.6969696969697	0	run2	PGT121	10	1
16	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3 run4	PGT121	10	4
16	PGT121_HC	69.6969696969697	0	run2 run3	PGT121	10	2
16	PGT121_HC	58.333333333333336	10.714285714285714	run1 run3	PGT121	10	2
16	PGT121_HC	50.75757575757576	0	run3	PGT121	10	1
16	PGT121_HC	58.333333333333336	10.714285714285714	run1 run4	PGT121	10	2
16	PGT121_HC	69.6969696969697	0	run2 run3 run4	PGT121	10	3
16	PGT121_HC	69.6969696969697	0	run2 run4	PGT121	10	2
16	PGT121_HC	58.333333333333336	10.714285714285714	run1 run3 run4	PGT121	10	3
16	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3	PGT121	10	3
16	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2	PGT121	10	2
16	Umab_HC	39.49579831932773	21.428571428571427	run3 run4	Umab	10	2
16	Umab_HC	26.05042016806723	21.428571428571427	run3	Umab	10	1
16	Umab_HC	56.30252100840336	100	run1 run3 run4	Umab	10	3
16	Umab_HC	92.43697478991596	100	run2 run3	Umab	10	2
16	Umab_HC	92.43697478991596	100	run1 run2 run3 run4	Umab	10	4
16	Umab_HC	42.857142857142854	100	run1	Umab	10	1
16	Umab_HC	92.43697478991596	100	run1 run2	Umab	10	2
16	Umab_HC	56.30252100840336	100	run1 run4	Umab	10	2
16	Umab_HC	92.43697478991596	100	run2	Umab	10	1
16	Umab_HC	92.43697478991596	100	run1 run2 run4	Umab	10	3
16	Umab_HC	92.43697478991596	100	run1 run2 run3	Umab	10	3
16	Umab_HC	92.43697478991596	100	run2 run3 run4	Umab	10	3
16	Umab_HC	92.43697478991596	100	run2 run4	Umab	10	2
16	Umab_HC	29.411764705882355	0	run4	Umab	10	1
16	Umab_HC	42.857142857142854	100	run1 run3	Umab	10	2
17	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	100	4
17	h9C12-Q97A_HC	81.03448275862068	76.92307692307693	run1 run4	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	100	3
17	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	100	3
17	h9C12-Q97A_HC	73.27586206896551	76.92307692307693	run1	h9C12-Q97A	100	1
17	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	100	3
17	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	100	3
17	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	100	1
17	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	100	1
17	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	100	2
17	h9C12-Q97A_HC	64.65517241379311	76.92307692307693	run4	h9C12-Q97A	100	1
18	h9C12-WT_HC	93.16239316239316	76.92307692307693	run1 run4	h9C12-WT	100	2
18	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	100	3
18	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	100	2
18	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	100	2
18	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	100	2
18	h9C12-WT_HC	100	100	run2	h9C12-WT	100	1
18	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	100	3
18	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	100	3
18	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	100	1
18	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	100	2
18	h9C12-WT_HC	76.92307692307693	76.92307692307693	run4	h9C12-WT	100	1
18	h9C12-WT_HC	93.16239316239316	76.92307692307693	run1	h9C12-WT	100	1
18	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	100	4
18	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	100	2
18	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	100	3
19	Brimab_HC	82.6086956521739	0	run1 run4	Brimab	100	2
19	Brimab_HC	84.34782608695653	80	run2	Brimab	100	1
19	Brimab_HC	96.52173913043478	80	run1 run2 run3 run4	Brimab	100	4
19	Brimab_HC	85.21739130434783	80	run2 run4	Brimab	100	2
19	Brimab_HC	96.52173913043478	80	run2 run3 run4	Brimab	100	3
19	Brimab_HC	96.52173913043478	80	run1 run2 run3	Brimab	100	3
19	Brimab_HC	91.30434782608695	80	run1 run2 run4	Brimab	100	3
19	Brimab_HC	87.82608695652175	0	run1 run3	Brimab	100	2
19	Brimab_HC	87.82608695652175	0	run1 run3 run4	Brimab	100	3
19	Brimab_HC	91.30434782608695	80	run1 run2	Brimab	100	2
19	Brimab_HC	78.26086956521739	0	run1	Brimab	100	1
19	Brimab_HC	80.8695652173913	0	run3	Brimab	100	1
19	Brimab_HC	96.52173913043478	80	run2 run3	Brimab	100	2
19	Brimab_HC	80.8695652173913	0	run3 run4	Brimab	100	2
19	Brimab_HC	61.73913043478261	0	run4	Brimab	100	1
2	h9C12-WT_HC	54.700854700854705	0	run1 run2 run3	h9C12-WT	1	3
2	h9C12-WT_HC	40.17094017094017	0	run2 run4	h9C12-WT	1	2
2	h9C12-WT_HC	28.205128205128204	0	run1 run3	h9C12-WT	1	2
2	h9C12-WT_HC	5.982905982905983	0	run4	h9C12-WT	1	1
2	h9C12-WT_HC	11.965811965811966	0	run1	h9C12-WT	1	1
2	h9C12-WT_HC	34.18803418803419	0	run2	h9C12-WT	1	1
2	h9C12-WT_HC	34.18803418803419	0	run3 run4	h9C12-WT	1	2
2	h9C12-WT_HC	17.94871794871795	0	run1 run4	h9C12-WT	1	2
2	h9C12-WT_HC	52.13675213675214	0	run1 run2 run4	h9C12-WT	1	3
2	h9C12-WT_HC	60.68376068376068	0	run2 run3 run4	h9C12-WT	1	3
2	h9C12-WT_HC	54.700854700854705	0	run2 run3	h9C12-WT	1	2
2	h9C12-WT_HC	60.68376068376068	0	run1 run2 run3 run4	h9C12-WT	1	4
2	h9C12-WT_HC	46.15384615384615	0	run1 run2	h9C12-WT	1	2
2	h9C12-WT_HC	34.18803418803419	0	run1 run3 run4	h9C12-WT	1	3
2	h9C12-WT_HC	28.205128205128204	0	run3	h9C12-WT	1	1
20	Umab_HC	100	100	run1 run3	Umab	100	2
20	Umab_HC	100	100	run2	Umab	100	1
20	Umab_HC	100	100	run3 run4	Umab	100	2
20	Umab_HC	100	100	run2 run3 run4	Umab	100	3
20	Umab_HC	100	100	run1 run2	Umab	100	2
20	Umab_HC	100	100	run1 run2 run4	Umab	100	3
20	Umab_HC	100	100	run1 run2 run3 run4	Umab	100	4
20	Umab_HC	100	100	run3	Umab	100	1
20	Umab_HC	100	100	run2 run3	Umab	100	2
20	Umab_HC	33.61344537815126	78.57142857142857	run1	Umab	100	1
20	Umab_HC	63.86554621848739	78.57142857142857	run1 run4	Umab	100	2
20	Umab_HC	100	100	run1 run3 run4	Umab	100	3
20	Umab_HC	63.86554621848739	78.57142857142857	run4	Umab	100	1
20	Umab_HC	100	100	run1 run2 run3	Umab	100	3
20	Umab_HC	100	100	run2 run4	Umab	100	2
21	PGT121_HC	71.96969696969697	10.714285714285714	run2 run3	PGT121	100	2
21	PGT121_HC	59.84848484848485	10.714285714285714	run1 run4	PGT121	100	2
21	PGT121_HC	71.96969696969697	10.714285714285714	run2	PGT121	100	1
21	PGT121_HC	58.333333333333336	10.714285714285714	run4	PGT121	100	1
21	PGT121_HC	71.96969696969697	10.714285714285714	run2 run3 run4	PGT121	100	3
21	PGT121_HC	58.333333333333336	10.714285714285714	run3	PGT121	100	1
21	PGT121_HC	59.84848484848485	10.714285714285714	run1 run3	PGT121	100	2
21	PGT121_HC	59.84848484848485	10.714285714285714	run1	PGT121	100	1
21	PGT121_HC	71.96969696969697	10.714285714285714	run2 run4	PGT121	100	2
21	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2	PGT121	100	2
21	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run4	PGT121	100	3
21	PGT121_HC	58.333333333333336	10.714285714285714	run3 run4	PGT121	100	2
21	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3 run4	PGT121	100	4
21	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3	PGT121	100	3
21	PGT121_HC	59.84848484848485	10.714285714285714	run1 run3 run4	PGT121	100	3
22	PGDM1400_HC	43.262411347517734	0	run4	PGDM1400	100	1
22	PGDM1400_HC	87.94326241134752	86.11111111111111	run3	PGDM1400	100	1
22	PGDM1400_HC	50.35460992907801	0	run2 run4	PGDM1400	100	2
22	PGDM1400_HC	68.08510638297872	8.333333333333332	run1 run2	PGDM1400	100	2
22	PGDM1400_HC	94.32624113475178	86.11111111111111	run1 run3	PGDM1400	100	2
22	PGDM1400_HC	90.0709219858156	86.11111111111111	run2 run3	PGDM1400	100	2
22	PGDM1400_HC	90.0709219858156	86.11111111111111	run2 run3 run4	PGDM1400	100	3
22	PGDM1400_HC	95.0354609929078	86.11111111111111	run1 run2 run3 run4	PGDM1400	100	4
22	PGDM1400_HC	68.08510638297872	8.333333333333332	run1 run2 run4	PGDM1400	100	3
22	PGDM1400_HC	87.94326241134752	86.11111111111111	run3 run4	PGDM1400	100	2
22	PGDM1400_HC	67.37588652482269	8.333333333333332	run1 run4	PGDM1400	100	2
22	PGDM1400_HC	67.37588652482269	8.333333333333332	run1	PGDM1400	100	1
22	PGDM1400_HC	94.32624113475178	86.11111111111111	run1 run3 run4	PGDM1400	100	3
22	PGDM1400_HC	30.49645390070922	0	run2	PGDM1400	100	1
22	PGDM1400_HC	95.0354609929078	86.11111111111111	run1 run2 run3	PGDM1400	100	3
23	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	100	2
23	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	100	2
23	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	100	3
23	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	100	2
23	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	100	1
23	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	100	3
23	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	100	3
23	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	100	2
23	h9C12-Q97A_HC	84.48275862068965	76.92307692307693	run1	h9C12-Q97A	100	1
23	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	100	1
23	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	100	4
23	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	100	3
23	h9C12-Q97A_HC	84.48275862068965	76.92307692307693	run1 run4	h9C12-Q97A	100	2
23	h9C12-Q97A_HC	68.96551724137932	76.92307692307693	run4	h9C12-Q97A	100	1
23	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	100	2
23	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	100	2
23	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	100	4
23	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	100	1
23	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	100	3
23	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	100	2
23	h9C12-WT_HC	100	100	run2	h9C12-WT	100	1
23	h9C12-WT_HC	69.23076923076923	76.92307692307693	run4	h9C12-WT	100	1
23	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	100	2
23	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	100	3
23	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	100	3
23	h9C12-WT_HC	84.61538461538461	76.92307692307693	run1 run4	h9C12-WT	100	2
23	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	100	2
23	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	100	3
23	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	100	2
23	h9C12-WT_HC	84.61538461538461	76.92307692307693	run1	h9C12-WT	100	1
24	Brimab_HC	98.26086956521739	80	run3 run4	Brimab	100	2
24	Brimab_HC	96.52173913043478	80	run1 run4	Brimab	100	2
