Rawfilenumber	Sample	Protease	run	replicate
EH7967	9	Ct	run3	1
EH7968	9	Ct	run3	2
EH7969	9	Ct	run3	3
EH7970	blank	Ct	run3	NA
EH7971	10	Ct	run3	1
EH7972	10	Ct	run3	2
EH7973	10	Ct	run3	3
EH7974	blank	Ct	run3	NA
EH7975	blank	Ct	run3	NA
EH7976	blank	Ct	run3	NA
EH7977	11	Ct	run3	1
EH7978	11	Ct	run3	2
EH7979	11	Ct	run3	3
EH7980	blank	Ct	run3	NA
EH7981	12	Ct	run3	1
EH7982	12	Ct	run3	2
EH7983	12	Ct	run3	3
EH7984	blank	Ct	run3	NA
EH7985	13	Ct	run3	1
EH7986	13	Ct	run3	2
EH7987	13	Ct	run3	3
EH7988	blank	Ct	run3	NA
EH7989	14	Ct	run3	1
EH7990	14	Ct	run3	2
EH7991	14	Ct	run3	3
EH7992	blank	Ct	run3	NA
EH7993	15	Ct	run3	1
EH7994	15	Ct	run3	2
EH7995	15	Ct	run3	3
EH7996	blank	Ct	run3	NA
EH7997	16	Ct	run3	1
EH7998	16	Ct	run3	2
EH7999	16	Ct	run3	3
EH8000	blank	Ct	run3	NA
EH8001	blank	Ct	run3	NA
EH8002	blank	Ct	run3	NA
EH8003	17	Ct	run3	1
EH8004	17	Ct	run3	2
EH8005	17	Ct	run3	3
EH8006	blank	Ct	run3	NA
EH8007	18	Ct	run3	1
EH8008	18	Ct	run3	2
EH8009	18	Ct	run3	3
EH8010	blank	Ct	run3	NA
EH8011	19	Ct	run3	1
EH8012	19	Ct	run3	2
EH8013	19	Ct	run3	3
EH8014	blank	Ct	run3	NA
EH8015	20	Ct	run3	1
EH8016	20	Ct	run3	2
EH8017	20	Ct	run3	3
EH8018	blank	Ct	run3	NA
EH8019	21	Ct	run3	1
EH8020	21	Ct	run3	2
EH8021	21	Ct	run3	3
EH8022	blank	Ct	run3	NA
EH8023	blank	Ct	run3	NA
EH8024	blank	Ct	run3	NA
EH8025	22	Ct	run3	1
EH8026	22	Ct	run3	2
EH8027	22	Ct	run3	3
EH8028	blank	Ct	run3	NA
EH8029	23	Ct	run3	1
EH8030	23	Ct	run3	2
EH8031	23	Ct	run3	3
EH8032	blank	Ct	run3	NA
EH8033	24	Ct	run3	1
EH8034	24	Ct	run3	2
EH8035	24	Ct	run3	3
EH8036	blank	Ct	run3	NA
EH8037	25	Ct	run3	1
EH8038	25	Ct	run3	2
EH8039	25	Ct	run3	3
EH8040	blank	Ct	run3	NA
EH8041	blank	Ct	run3	NA
EH8042	blank	Ct	run3	NA
EH8043	26	Ct	run3	1
EH8044	26	Ct	run3	2
EH8045	26	Ct	run3	3
EH8046	blank	Ct	run3	NA
EH8047	blank	Ct	run3	NA
EH8048	blank	Ct	run3	NA
EH8049	27	Ct	run3	1
EH8050	27	Ct	run3	2
EH8051	27	Ct	run3	3
EH8052	blank	Ct	run3	NA
EH8053	blank	Ct	run3	NA
EH8054	blank	Ct	run3	NA
EH8055	28	Ct	run3	1
EH8056	28	Ct	run3	2
EH8057	28	Ct	run3	3
EH8058	blank	Ct	run3	NA
EH8059	blank	Ct	run3	NA
EH8060	blank	Ct	run3	NA
EH8061	29	Ct	run3	1
EH8062	29	Ct	run3	2
EH8063	29	Ct	run3	3
EH8064	blank	Ct	run3	NA
EH8065	blank	Ct	run3	NA
EH8066	blank	Ct	run3	NA
EH8067	30	Ct	run3	1
EH8068	30	Ct	run3	2
EH8069	30	Ct	run3	3
EH8070	blank	Ct	run3	NA
EH8071	blank	Ct	run3	NA
EH8072	blank	Ct	run3	NA
EH8073	31	Ct	run3	1
EH8074	31	Ct	run3	2
EH8075	31	Ct	run3	3
EH8076	blank	Ct	run3	NA
EH8077	blank	Ct	run3	NA
EH8078	blank	Ct	run3	NA
EH8079	32	Ct	run3	1
EH8080	32	Ct	run3	2
EH8081	32	Ct	run3	3
EH8082	blank	Ct	run3	NA
EH8083	blank	Ct	run3	NA
EH8084	blank	Ct	run3	NA
EH8085	33	Ct	run3	1
EH8086	33	Ct	run3	2
EH8087	33	Ct	run3	3
EH8088	blank	Ct	run3	NA
EH8089	blank	Ct	run3	NA
EH8090	blank	Ct	run3	NA
EH8091	34	Ct	run3	1
EH8092	34	Ct	run3	2
EH8093	34	Ct	run3	3
EH8094	blank	Ct	run3	NA
EH8095	blank	Ct	run3	NA
EH8096	blank	Ct	run3	NA
EH8097	35	Ct	run3	1
EH8098	35	Ct	run3	2
EH8099	35	Ct	run3	3
EH8100	blank	Ct	run3	NA
EH8101	blank	Ct	run3	NA
EH8102	blank	Ct	run3	NA
EH8103	36	Ct	run3	1
EH8104	36	Ct	run3	2
EH8105	36	Ct	run3	3
EH8106	37	Ct	run3	1
EH8107	37	Ct	run3	2
EH8108	37	Ct	run3	3
EH8109	38	Ct	run3	1
EH8110	38	Ct	run3	2
EH8111	38	Ct	run3	3
EH8112	39	Ct	run3	1
EH8113	39	Ct	run3	2
EH8114	39	Ct	run3	3
EH8115	blank	Ct	run3	NA
EH8116	blank	Ct	run3	NA
EH8117	blank	Ct	run3	NA
EH8118	40	Ct	run3	1
EH8119	40	Ct	run3	2
EH8120	40	Ct	run3	3
EH8121	41	Ct	run3	1
EH8122	41	Ct	run3	2
EH8123	41	Ct	run3	3
EH8124	42	Ct	run3	1
EH8125	42	Ct	run3	2
EH8126	42	Ct	run3	3
EH8127	43	Ct	run3	1
EH8128	43	Ct	run3	2
EH8129	43	Ct	run3	3
EH8130	blank	Ct	run3	NA
EH8131	blank	Ct	run3	NA
EH8132	blank	Ct	run3	NA
EH8133	44	Ct	run3	1
EH8134	44	Ct	run3	2
EH8135	44	Ct	run3	3
EH8136	45	Ct	run3	1
EH8137	45	Ct	run3	2
EH8138	45	Ct	run3	3
EH8139	46	Ct	run3	1
EH8140	46	Ct	run3	2
EH8141	46	Ct	run3	3
EH8142	47	Ct	run3	1
EH8143	47	Ct	run3	2
EH8144	47	Ct	run3	3
EH8145	blank	Ct	run3	NA
EH8146	blank	Ct	run3	NA
EH8147	blank	Ct	run3	NA
EH8148	48	Ct	run3	1
EH8149	48	Ct	run3	2
EH8150	48	Ct	run3	3
EH8151	blank	Ct	run3	NA
EH8152	blank	Ct	run3	NA
EH8153	blank	Ct	run3	NA
EH8154	49	Ct	run3	1
EH8155	49	Ct	run3	2
EH8156	49	Ct	run3	3
EH8157	blank	Ct	run3	NA
EH8158	blank	Ct	run3	NA
EH8159	blank	Ct	run3	NA
EH8160	50	Ct	run3	1
EH8161	50	Ct	run3	2
EH8162	50	Ct	run3	3
EH8163	blank	Ct	run3	NA
EH8164	blank	Ct	run3	NA
EH8165	blank	Ct	run3	NA
EH8166	51	Ct	run3	1
EH8167	51	Ct	run3	2
EH8168	51	Ct	run3	3
EH8169	blank	Ct	run3	NA
EH8170	blank	Ct	run3	NA
EH8171	blank	Ct	run3	NA
EH8172	52	Ct	run3	1
EH8173	52	Ct	run3	2
EH8174	52	Ct	run3	3
EH8175	blank	Ct	run3	NA
EH8176	blank	Ct	run3	NA
EH8177	blank	Ct	run3	NA
EH8178	53	Ct	run3	1
EH8179	53	Ct	run3	2
EH8180	53	Ct	run3	3
EH8181	blank	Ct	run3	NA
EH8182	blank	Ct	run3	NA
EH8183	blank	Ct	run3	NA
EH8184	54	Ct	run3	1
EH8185	54	Ct	run3	2
EH8186	54	Ct	run3	3
EH8187	blank	Ct	run3	NA
EH8188	blank	Ct	run3	NA
EH8189	blank	Ct	run3	NA
EH8190	55	Ct	run3	1
EH8191	55	Ct	run3	2
EH8192	55	Ct	run3	3
EH8193	56	Ct	run3	1
EH8194	56	Ct	run3	2
EH8195	56	Ct	run3	3
EH8196	57	Ct	run3	1
EH8197	57	Ct	run3	2
EH8198	57	Ct	run3	3
EH8199	58	Ct	run3	1
EH8200	58	Ct	run3	2
EH8201	58	Ct	run3	3
EH8202	blank	Ct	run3	NA
EH8203	blank	Ct	run3	NA
EH8204	blank	Ct	run3	NA
EH8205	59	Ct	run3	1
EH8206	59	Ct	run3	2
EH8207	59	Ct	run3	3
EH8208	blank	Ct	run3	NA
EH8209	blank	Ct	run3	NA
EH8210	blank	Ct	run3	NA
EH8211	60	Ct	run3	1
EH8212	60	Ct	run3	2
EH8213	60	Ct	run3	3
EH8214	blank	Ct	run3	NA
EH8215	blank	Ct	run3	NA
EH8216	blank	Ct	run3	NA
EH8217	61	Ct	run3	1
EH8218	61	Ct	run3	2
EH8219	61	Ct	run3	3
EH8220	blank	Ct	run3	NA
EH8221	blank	Ct	run3	NA
EH8222	blank	Ct	run3	NA
EH8223	62	Ct	run3	1
EH8224	62	Ct	run3	2
EH8225	62	Ct	run3	3
EH8226	blank	Ct	run3	NA
EH8227	blank	Ct	run3	NA
EH8228	blank	Ct	run3	NA
EH8229	63	Ct	run3	1
EH8230	63	Ct	run3	2
EH8231	63	Ct	run3	3
EH8232	blank	Ct	run3	NA
EH8233	blank	Ct	run3	NA
EH8234	blank	Ct	run3	NA
EH8235	64	Ct	run3	1
EH8236	64	Ct	run3	2
EH8237	64	Ct	run3	3
EH8238	blank	Ct	run3	NA
EH8239	blank	Ct	run3	NA
EH8240	blank	Ct	run3	NA
EH8241	65	Ct	run3	1
EH8242	65	Ct	run3	2
EH8243	65	Ct	run3	3
EH8244	blank	Ct	run3	NA
EH8245	blank	Ct	run3	NA
EH8246	blank	Ct	run3	NA
EH8247	66	Ct	run3	1
EH8248	66	Ct	run3	2
EH8249	66	Ct	run3	3
EH8250	blank	Ct	run3	NA
EH8251	blank	Ct	run3	NA
EH8252	blank	Ct	run3	NA
EH8253	67	Ct	run3	1
EH8254	67	Ct	run3	2
EH8255	67	Ct	run3	3
EH8256	68	Ct	run3	1
EH8257	68	Ct	run3	2
EH8258	68	Ct	run3	3
EH8259	blank	Ct	run3	NA
EH8260	blank	Ct	run3	NA
EH8261	blank	Ct	run3	NA
EH8262	69	Ct	run3	1
EH8263	69	Ct	run3	2
EH8264	69	Ct	run3	3
EH8265	blank	Ct	run3	NA
EH8266	blank	Ct	run3	NA
EH8267	blank	Ct	run3	NA
EH8268	70	Ct	run3	1
EH8269	70	Ct	run3	2
EH8270	70	Ct	run3	3
EH8271	blank	Ct	run3	NA
EH8276	1	Tryp	run4	1
EH8277	1	Tryp	run4	2
EH8278	1	Tryp	run4	3
EH8279	blank	Tryp	run4	NA
EH8280	2	Tryp	run4	1
EH8281	2	Tryp	run4	2
EH8282	2	Tryp	run4	3
EH8283	blank	Tryp	run4	NA
EH8284	3	Tryp	run4	1
EH8285	3	Tryp	run4	2
EH8286	3	Tryp	run4	3
EH8287	blank	Tryp	run4	NA
EH8288	4	Tryp	run4	1
EH8289	4	Tryp	run4	2
EH8290	4	Tryp	run4	3
EH8291	blank	Tryp	run4	NA
EH8292	5	Tryp	run4	1
EH8293	5	Tryp	run4	2
EH8294	5	Tryp	run4	3
EH8295	blank	Tryp	run4	NA
EH8296	blank	Tryp	run4	NA
EH8297	blank	Tryp	run4	NA
EH8298	6	Tryp	run4	1
EH8299	6	Tryp	run4	2
EH8300	6	Tryp	run4	3
EH8301	blank	Tryp	run4	NA
EH8302	7	Tryp	run4	1
EH8303	7	Tryp	run4	2
EH8304	7	Tryp	run4	3
EH8305	blank	Tryp	run4	NA
EH8306	8	Tryp	run4	1
EH8307	8	Tryp	run4	2
EH8308	8	Tryp	run4	3
EH8309	blank	Tryp	run4	NA
EH8310	9	Tryp	run4	1
EH8311	9	Tryp	run4	2
EH8312	9	Tryp	run4	3
EH8313	blank	Tryp	run4	NA
EH8314	10	Tryp	run4	1
EH8315	10	Tryp	run4	2
EH8316	10	Tryp	run4	3
EH8317	blank	Tryp	run4	NA
EH8318	blank	Tryp	run4	NA
EH8319	blank	Tryp	run4	NA
EH8320	11	Tryp	run4	1
EH8321	11	Tryp	run4	2
EH8322	11	Tryp	run4	3
EH8323	blank	Tryp	run4	NA
EH8324	12	Tryp	run4	1
EH8325	12	Tryp	run4	2
EH8326	12	Tryp	run4	3
EH8327	blank	Tryp	run4	NA
EH8328	13	Tryp	run4	1
EH8329	13	Tryp	run4	2
EH8330	13	Tryp	run4	3
EH8331	blank	Tryp	run4	NA
EH8332	14	Tryp	run4	1
EH8333	14	Tryp	run4	2
EH8334	14	Tryp	run4	3
EH8335	blank	Tryp	run4	NA
EH8336	15	Tryp	run4	1
EH8337	15	Tryp	run4	2
EH8338	15	Tryp	run4	3
EH8339	blank	Tryp	run4	NA
EH8340	16	Tryp	run4	1
EH8341	16	Tryp	run4	2
EH8342	16	Tryp	run4	3
EH8343	blank	Tryp	run4	NA
EH8344	blank	Tryp	run4	NA
EH8345	blank	Tryp	run4	NA
EH8346	17	Tryp	run4	1
EH8347	17	Tryp	run4	2
EH8348	17	Tryp	run4	3
EH8349	blank	Tryp	run4	NA
EH8350	18	Tryp	run4	1
EH8351	18	Tryp	run4	2
EH8352	18	Tryp	run4	3
EH8353	blank	Tryp	run4	NA
EH8354	19	Tryp	run4	1
EH8355	19	Tryp	run4	2
EH8356	19	Tryp	run4	3
EH8357	blank	Tryp	run4	NA
EH8358	20	Tryp	run4	1
EH8359	20	Tryp	run4	2
EH8360	20	Tryp	run4	3
EH8361	blank	Tryp	run4	NA
EH8362	21	Tryp	run4	1
EH8363	21	Tryp	run4	2
EH8364	21	Tryp	run4	3
EH8365	blank	Tryp	run4	NA
EH8366	blank	Tryp	run4	NA
EH8367	blank	Tryp	run4	NA
EH8368	22	Tryp	run4	1
EH8369	22	Tryp	run4	2
EH8370	22	Tryp	run4	3
EH8371	blank	Tryp	run4	NA
EH8372	23	Tryp	run4	1
EH8373	23	Tryp	run4	2
EH8374	23	Tryp	run4	3
EH8375	blank	Tryp	run4	NA
EH8376	24	Tryp	run4	1
EH8377	24	Tryp	run4	2
EH8378	24	Tryp	run4	3
EH8379	blank	Tryp	run4	NA
EH8380	25	Tryp	run4	1
EH8381	25	Tryp	run4	2
EH8382	25	Tryp	run4	3
EH8383	blank	Tryp	run4	NA
EH8384	blank	Tryp	run4	NA
EH8385	blank	Tryp	run4	NA
EH8386	26	Tryp	run4	1
EH8387	26	Tryp	run4	2
EH8388	26	Tryp	run4	3
EH8389	blank	Tryp	run4	NA
EH8390	blank	Tryp	run4	NA
EH8391	blank	Tryp	run4	NA
EH8392	27	Tryp	run4	1
EH8393	27	Tryp	run4	2
EH8394	27	Tryp	run4	3
EH8395	blank	Tryp	run4	NA
EH8396	blank	Tryp	run4	NA
EH8397	blank	Tryp	run4	NA
EH8398	28	Tryp	run4	1
EH8399	28	Tryp	run4	2
EH8400	28	Tryp	run4	3
EH8401	blank	Tryp	run4	NA
EH8402	blank	Tryp	run4	NA
EH8403	blank	Tryp	run4	NA
EH8404	29	Tryp	run4	1
EH8405	29	Tryp	run4	2
EH8406	29	Tryp	run4	3
EH8407	blank	Tryp	run4	NA
EH8408	blank	Tryp	run4	NA
EH8409	blank	Tryp	run4	NA
EH8410	30	Tryp	run4	1
EH8411	30	Tryp	run4	2
EH8412	30	Tryp	run4	3
EH8413	blank	Tryp	run4	NA
EH8414	blank	Tryp	run4	NA
EH8415	blank	Tryp	run4	NA
EH8416	31	Tryp	run4	1
EH8417	31	Tryp	run4	2
EH8418	31	Tryp	run4	3
EH8419	blank	Tryp	run4	NA
EH8420	blank	Tryp	run4	NA
EH8421	blank	Tryp	run4	NA
EH8422	32	Tryp	run4	1
EH8423	32	Tryp	run4	2
EH8424	32	Tryp	run4	3
EH8425	blank	Tryp	run4	NA
EH8426	blank	Tryp	run4	NA
EH8427	blank	Tryp	run4	NA
EH8428	33	Tryp	run4	1
EH8429	33	Tryp	run4	2
EH8430	33	Tryp	run4	3
EH8431	blank	Tryp	run4	NA
EH8432	blank	Tryp	run4	NA
EH8433	blank	Tryp	run4	NA
EH8434	34	Tryp	run4	1
EH8435	34	Tryp	run4	2
EH8436	34	Tryp	run4	3
EH8437	blank	Tryp	run4	NA
EH8438	blank	Tryp	run4	NA
EH8439	blank	Tryp	run4	NA
EH8440	35	Tryp	run4	1
EH8441	35	Tryp	run4	2
EH8442	35	Tryp	run4	3
EH8443	blank	Tryp	run4	NA
EH8444	blank	Tryp	run4	NA
EH8445	blank	Tryp	run4	NA
EH8446	36	Tryp	run4	1
EH8447	36	Tryp	run4	2
EH8448	36	Tryp	run4	3
EH8449	37	Tryp	run4	1
EH8450	37	Tryp	run4	2
EH8451	37	Tryp	run4	3
EH8452	38	Tryp	run4	1
EH8453	38	Tryp	run4	2
EH8454	38	Tryp	run4	3
EH8455	39	Tryp	run4	1
EH8456	39	Tryp	run4	2
EH8457	39	Tryp	run4	3
EH8458	blank	Tryp	run4	NA
EH8459	blank	Tryp	run4	NA
EH8460	blank	Tryp	run4	NA
EH8461	40	Tryp	run4	1
EH8462	40	Tryp	run4	2
EH8463	40	Tryp	run4	3
EH8464	41	Tryp	run4	1
EH8465	41	Tryp	run4	2
EH8466	41	Tryp	run4	3
EH8467	42	Tryp	run4	1
EH8468	42	Tryp	run4	2
EH8469	42	Tryp	run4	3
EH8470	43	Tryp	run4	1
EH8471	43	Tryp	run4	2
EH8472	43	Tryp	run4	3
EH8473	blank	Tryp	run4	NA
EH8474	blank	Tryp	run4	NA
EH8475	blank	Tryp	run4	NA
EH8476	44	Tryp	run4	1
EH8477	44	Tryp	run4	2
EH8478	44	Tryp	run4	3
EH8479	45	Tryp	run4	1
EH8480	45	Tryp	run4	2
EH8481	45	Tryp	run4	3
EH8482	46	Tryp	run4	1
EH8483	46	Tryp	run4	2
EH8484	46	Tryp	run4	3
EH8485	47	Tryp	run4	1
EH8486	47	Tryp	run4	2
EH8487	47	Tryp	run4	3
EH8488	blank	Tryp	run4	NA
EH8489	blank	Tryp	run4	NA
EH8490	blank	Tryp	run4	NA
EH8491	48	Tryp	run4	1
EH8492	48	Tryp	run4	2
EH8493	48	Tryp	run4	3
EH8494	blank	Tryp	run4	NA
EH8495	blank	Tryp	run4	NA
EH8496	blank	Tryp	run4	NA
EH8497	49	Tryp	run4	1
EH8498	49	Tryp	run4	2
EH8499	49	Tryp	run4	3
EH8500	blank	Tryp	run4	NA
EH8501	blank	Tryp	run4	NA
EH8502	blank	Tryp	run4	NA
EH8503	50	Tryp	run4	1
EH8504	50	Tryp	run4	2
EH8505	50	Tryp	run4	3
EH8506	blank	Tryp	run4	NA
EH8507	blank	Tryp	run4	NA
EH8508	blank	Tryp	run4	NA
EH8509	51	Tryp	run4	1
EH8510	51	Tryp	run4	2
EH8511	51	Tryp	run4	3
EH8512	blank	Tryp	run4	NA
EH8513	blank	Tryp	run4	NA
EH8514	blank	Tryp	run4	NA
EH8515	52	Tryp	run4	1
EH8516	52	Tryp	run4	2
EH8517	52	Tryp	run4	3
EH8518	blank	Tryp	run4	NA
EH8519	blank	Tryp	run4	NA
EH8520	blank	Tryp	run4	NA
EH8521	53	Tryp	run4	1
EH8522	53	Tryp	run4	2
EH8523	53	Tryp	run4	3
EH8524	blank	Tryp	run4	NA
EH8525	blank	Tryp	run4	NA
EH8526	blank	Tryp	run4	NA
EH8527	54	Tryp	run4	1
EH8528	54	Tryp	run4	2
EH8529	54	Tryp	run4	3
EH8530	blank	Tryp	run4	NA
EH8531	blank	Tryp	run4	NA
EH8532	blank	Tryp	run4	NA
EH8533	55	Tryp	run4	1
EH8534	55	Tryp	run4	2
EH8535	55	Tryp	run4	3
EH8536	56	Tryp	run4	1
EH8537	56	Tryp	run4	2
EH8538	56	Tryp	run4	3
EH8539	57	Tryp	run4	1
EH8540	57	Tryp	run4	2
EH8541	57	Tryp	run4	3
EH8542	58	Tryp	run4	1
EH8543	58	Tryp	run4	2
EH8544	58	Tryp	run4	3
EH8545	blank	Tryp	run4	NA
EH8546	blank	Tryp	run4	NA
EH8547	blank	Tryp	run4	NA
EH8548	59	Tryp	run4	1
EH8549	59	Tryp	run4	2
EH8550	59	Tryp	run4	3
EH8551	blank	Tryp	run4	NA
EH8552	blank	Tryp	run4	NA
EH8553	blank	Tryp	run4	NA
EH8554	60	Tryp	run4	1
EH8555	60	Tryp	run4	2
EH8556	60	Tryp	run4	3
EH8557	blank	Tryp	run4	NA
EH8558	blank	Tryp	run4	NA
EH8559	blank	Tryp	run4	NA
EH8560	61	Tryp	run4	1
EH8561	61	Tryp	run4	2
EH8562	61	Tryp	run4	3
EH8563	blank	Tryp	run4	NA
EH8564	blank	Tryp	run4	NA
EH8565	blank	Tryp	run4	NA
EH8566	62	Tryp	run4	1
EH8567	62	Tryp	run4	2
EH8568	62	Tryp	run4	3
EH8569	blank	Tryp	run4	NA
EH8570	blank	Tryp	run4	NA
EH8571	blank	Tryp	run4	NA
EH8572	63	Tryp	run4	1
EH8573	63	Tryp	run4	2
EH8574	63	Tryp	run4	3
EH8575	blank	Tryp	run4	NA
EH8576	blank	Tryp	run4	NA
EH8577	blank	Tryp	run4	NA
EH8578	64	Tryp	run4	1
EH8579	64	Tryp	run4	2
EH8580	64	Tryp	run4	3
EH8581	blank	Tryp	run4	NA
EH8582	blank	Tryp	run4	NA
EH8583	blank	Tryp	run4	NA
EH8584	65	Tryp	run4	1
EH8585	65	Tryp	run4	2
EH8586	65	Tryp	run4	3
EH8587	blank	Tryp	run4	NA
EH8588	blank	Tryp	run4	NA
EH8589	blank	Tryp	run4	NA
EH8590	66	Tryp	run4	1
EH8591	66	Tryp	run4	2
EH8592	66	Tryp	run4	3
EH8593	blank	Tryp	run4	NA
EH8594	blank	Tryp	run4	NA
EH8595	blank	Tryp	run4	NA
EH8596	67	Tryp	run4	1
EH8597	67	Tryp	run4	2
EH8598	67	Tryp	run4	3
EH8599	68	Tryp	run4	1
EH8600	68	Tryp	run4	2
EH8601	68	Tryp	run4	3
EH8602	blank	Tryp	run4	NA
EH8603	blank	Tryp	run4	NA
EH8604	blank	Tryp	run4	NA
EH8605	69	Tryp	run4	1
EH8606	69	Tryp	run4	2
EH8607	69	Tryp	run4	3
EH8608	blank	Tryp	run4	NA
EH8609	blank	Tryp	run4	NA
EH8610	blank	Tryp	run4	NA
EH8611	70	Tryp	run4	1
EH8612	70	Tryp	run4	2
EH8613	70	Tryp	run4	3
EH8769	1	Ct	run4	1
EH8770	1	Ct	run4	2
EH8771	1	Ct	run4	3
EH8772	blank	Ct	run4	NA
EH8773	2	Ct	run4	1
EH8774	2	Ct	run4	2
EH8775	2	Ct	run4	3
EH8776	blank	Ct	run4	NA
EH8777	3	Ct	run4	1
EH8778	3	Ct	run4	2
EH8779	3	Ct	run4	3
EH8780	blank	Ct	run4	NA
EH8781	4	Ct	run4	1
EH8782	4	Ct	run4	2
EH8783	4	Ct	run4	3
EH8784	blank	Ct	run4	NA
EH8785	5	Ct	run4	1
EH8786	5	Ct	run4	2
EH8787	5	Ct	run4	3
EH8788	blank	Ct	run4	NA
EH8789	blank	Ct	run4	NA
EH8790	blank	Ct	run4	NA
EH8791	6	Ct	run4	1
EH8792	6	Ct	run4	2
EH8793	6	Ct	run4	3
EH8794	blank	Ct	run4	NA
EH8795	7	Ct	run4	1
EH8796	7	Ct	run4	2
EH8797	7	Ct	run4	3
EH8798	blank	Ct	run4	NA
EH8799	8	Ct	run4	1
EH8800	8	Ct	run4	2
EH8801	8	Ct	run4	3
EH8802	blank	Ct	run4	NA
EH8803	9	Ct	run4	1
EH8804	9	Ct	run4	2
EH8805	9	Ct	run4	3
EH8806	blank	Ct	run4	NA
EH8807	10	Ct	run4	1
EH8808	10	Ct	run4	2
EH8809	10	Ct	run4	3
EH8810	blank	Ct	run4	NA
EH8811	blank	Ct	run4	NA
EH8812	blank	Ct	run4	NA
EH8813	11	Ct	run4	1
EH8814	11	Ct	run4	2
EH8815	11	Ct	run4	3
EH8816	blank	Ct	run4	NA
EH8817	12	Ct	run4	1
EH8818	12	Ct	run4	2
EH8819	12	Ct	run4	3
EH8820	blank	Ct	run4	NA
EH8821	13	Ct	run4	1
EH8822	13	Ct	run4	2
EH8823	13	Ct	run4	3
EH8824	blank	Ct	run4	NA
EH8825	14	Ct	run4	1
EH8826	14	Ct	run4	2
EH8827	14	Ct	run4	3
EH8828	blank	Ct	run4	NA
EH8829	15	Ct	run4	1
EH8830	15	Ct	run4	2
EH8831	15	Ct	run4	3
EH8832	blank	Ct	run4	NA
EH8833	16	Ct	run4	1
EH8834	16	Ct	run4	2
EH8835	16	Ct	run4	3
EH8836	blank	Ct	run4	NA
EH8837	blank	Ct	run4	NA
EH8838	blank	Ct	run4	NA
EH8839	17	Ct	run4	1
EH8840	17	Ct	run4	2
EH8841	17	Ct	run4	3
EH8842	blank	Ct	run4	NA
EH8843	18	Ct	run4	1
EH8844	18	Ct	run4	2
EH8845	18	Ct	run4	3
EH8846	blank	Ct	run4	NA
EH8847	19	Ct	run4	1
EH8848	19	Ct	run4	2
EH8849	19	Ct	run4	3
EH8850	blank	Ct	run4	NA
EH8851	20	Ct	run4	1
EH8852	20	Ct	run4	2
EH8853	20	Ct	run4	3
EH8854	blank	Ct	run4	NA
EH8855	21	Ct	run4	1
EH8856	21	Ct	run4	2
EH8857	21	Ct	run4	3
EH8858	blank	Ct	run4	NA
EH8859	blank	Ct	run4	NA
EH8860	blank	Ct	run4	NA
EH8861	22	Ct	run4	1
EH8862	22	Ct	run4	2
EH8863	22	Ct	run4	3
EH8864	blank	Ct	run4	NA
EH8865	23	Ct	run4	1
EH8866	23	Ct	run4	2
EH8867	23	Ct	run4	3
EH8868	blank	Ct	run4	NA
EH8869	24	Ct	run4	1
EH8870	24	Ct	run4	2
EH8871	24	Ct	run4	3
EH8872	blank	Ct	run4	NA
EH8873	25	Ct	run4	1
EH8874	25	Ct	run4	2
EH8875	25	Ct	run4	3
EH8876	blank	Ct	run4	NA
EH8877	blank	Ct	run4	NA
EH8878	blank	Ct	run4	NA
EH8879	26	Ct	run4	1
EH8880	26	Ct	run4	2
EH8881	26	Ct	run4	3
EH8882	blank	Ct	run4	NA
EH8883	blank	Ct	run4	NA
EH8884	blank	Ct	run4	NA
EH8885	27	Ct	run4	1
EH8886	27	Ct	run4	2
EH8887	27	Ct	run4	3
EH8888	blank	Ct	run4	NA
EH8889	blank	Ct	run4	NA
EH8890	blank	Ct	run4	NA
EH8891	28	Ct	run4	1
EH8892	28	Ct	run4	2
EH8893	28	Ct	run4	3
EH8894	blank	Ct	run4	NA
EH8895	blank	Ct	run4	NA
EH8896	blank	Ct	run4	NA
EH8897	29	Ct	run4	1
EH8898	29	Ct	run4	2
EH8899	29	Ct	run4	3
EH8900	blank	Ct	run4	NA
EH8901	blank	Ct	run4	NA
EH8902	blank	Ct	run4	NA
EH8903	30	Ct	run4	1
EH8904	30	Ct	run4	2
EH8905	30	Ct	run4	3
EH8906	blank	Ct	run4	NA
EH8907	blank	Ct	run4	NA
EH8908	blank	Ct	run4	NA
EH8909	31	Ct	run4	1
EH8910	31	Ct	run4	2
EH8911	31	Ct	run4	3
EH8912	blank	Ct	run4	NA
EH8913	blank	Ct	run4	NA
EH8914	blank	Ct	run4	NA
EH8915	32	Ct	run4	1
EH8916	32	Ct	run4	2
EH8917	32	Ct	run4	3
EH8918	blank	Ct	run4	NA
EH8919	blank	Ct	run4	NA
EH8920	blank	Ct	run4	NA
EH8921	33	Ct	run4	1
EH8922	33	Ct	run4	2
EH8923	33	Ct	run4	3
EH8924	blank	Ct	run4	NA
EH8925	blank	Ct	run4	NA
EH8926	blank	Ct	run4	NA
EH8927	34	Ct	run4	1
EH8928	34	Ct	run4	2
EH8929	34	Ct	run4	3
EH8930	blank	Ct	run4	NA
EH8931	blank	Ct	run4	NA
EH8932	blank	Ct	run4	NA
EH8933	35	Ct	run4	1
EH8934	35	Ct	run4	2
EH8935	35	Ct	run4	3
EH8936	blank	Ct	run4	NA
EH8937	blank	Ct	run4	NA
EH8938	blank	Ct	run4	NA
